CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue
3955,36,Female,Month-to-month,106.94,5285.79,No,Fiber optic,50,Yes,Bank transfer,Yes,103.64,7257.14
3956,35,Male,One year,73.12,1288.74,No,Fiber optic,18,Yes,Mailed check,No,67.83,1681.43
3957,43,Male,One year,131.04,2688.3,No,Fiber optic,19,Yes,Electronic check,No,134.42,3343.22
3958,41,Female,One year,94.65,1770.66,No,DSL,20,Yes,Electronic check,No,84.32,2123.35
3959,61,Male,Month-to-month,90.48,3287.31,Yes,Fiber optic,36,Yes,Bank transfer,No,88.85,4226.37
3960,47,Female,One year,45.9,646.61,No,No,16,No,Credit card,Yes,38.04,773.12
3961,34,Female,Two year,88.82,2367.43,Yes,Fiber optic,27,Yes,Credit card,No,84.55,2682.62
3962,73,Male,Month-to-month,76.5,2216.59,No,Fiber optic,28,Yes,Mailed check,Yes,76.43,3188.45
3963,45,Male,One year,85.59,1743.71,Yes,Fiber optic,20,Yes,Credit card,No,83.03,2331.58
3964,56,Female,Month-to-month,49.46,274.27,No,No,6,Yes,Electronic check,No,39.18,341.6
3965,35,Female,Two year,73.84,4291.75,Yes,Fiber optic,59,Yes,Credit card,No,71.53,5487.75
3966,50,Female,Month-to-month,45.49,1669.4,No,Fiber optic,36,Yes,Mailed check,Yes,45.12,2413.83
3967,49,Male,Month-to-month,20.0,690.77,No,Fiber optic,26,Yes,Bank transfer,Yes,25.58,848.22
3968,18,Female,Month-to-month,99.95,1908.85,Yes,No,20,Yes,Electronic check,Yes,90.9,2390.01
3969,75,Male,One year,24.93,689.73,No,DSL,20,Yes,Credit card,No,32.84,970.06
3970,64,Female,Month-to-month,73.22,3780.73,No,No,50,Yes,Mailed check,No,74.13,4462.05
3971,39,Female,One year,79.99,1896.72,No,Fiber optic,22,No,Electronic check,No,82.47,2586.56
3972,28,Male,Two year,79.8,3142.92,Yes,Fiber optic,39,Yes,Electronic check,No,78.57,4003.23
3973,50,Female,Two year,61.51,4053.6,Yes,Fiber optic,64,No,Electronic check,No,62.36,5269.94
3974,46,Male,Month-to-month,78.14,4743.57,No,Fiber optic,62,Yes,Mailed check,Yes,75.29,6710.98
3975,50,Female,Two year,84.13,2372.94,Yes,DSL,29,Yes,Electronic check,No,79.1,3552.89
3976,47,Male,One year,92.05,1733.46,No,DSL,18,Yes,Mailed check,No,91.23,2483.37
3977,52,Female,Month-to-month,122.0,1493.62,No,Fiber optic,12,Yes,Credit card,No,114.89,1738.9
3978,66,Male,Month-to-month,77.03,2758.09,No,Fiber optic,36,Yes,Credit card,Yes,74.54,3281.63
3979,53,Female,Month-to-month,71.92,1835.46,No,Fiber optic,29,Yes,Electronic check,Yes,61.18,2319.97
3980,29,Female,One year,42.8,512.83,No,DSL,13,Yes,Electronic check,No,36.63,711.65
3981,65,Male,Month-to-month,83.08,5199.61,No,Fiber optic,64,Yes,Electronic check,No,79.99,6778.99
3982,69,Male,Month-to-month,90.02,1579.72,No,DSL,17,Yes,Electronic check,No,87.76,2307.53
3983,80,Female,One year,64.23,1201.27,No,DSL,19,Yes,Credit card,No,60.06,1344.79
3984,28,Male,Month-to-month,86.34,1922.95,No,DSL,23,Yes,Mailed check,Yes,80.12,2314.09
3985,48,Female,One year,61.22,1672.45,No,Fiber optic,23,No,Bank transfer,No,69.69,1986.39
3986,18,Male,One year,90.13,1545.89,No,DSL,16,Yes,Electronic check,No,90.93,2160.65
3987,53,Female,Month-to-month,97.38,5850.89,Yes,DSL,59,Yes,Bank transfer,Yes,97.51,7523.71
3988,36,Male,Two year,96.96,6522.55,Yes,Fiber optic,65,No,Credit card,No,98.83,7213.97
3989,73,Male,Month-to-month,73.54,3830.52,No,DSL,51,Yes,Mailed check,No,73.66,5398.64
3990,33,Male,Month-to-month,38.8,466.12,No,Fiber optic,14,Yes,Credit card,No,31.07,580.19
3991,19,Male,One year,51.64,1047.35,No,Fiber optic,22,No,Electronic check,No,45.54,1261.2
3992,37,Male,Month-to-month,87.85,799.33,No,No,8,Yes,Electronic check,No,88.81,937.68
3993,18,Male,Two year,143.46,7110.75,Yes,Fiber optic,51,Yes,Credit card,No,136.75,10512.56
3994,56,Female,Month-to-month,59.78,2084.47,No,No,35,Yes,Bank transfer,No,57.9,3078.37
3995,18,Female,Month-to-month,83.68,4385.02,No,Fiber optic,55,Yes,Electronic check,No,78.3,4957.8
3996,45,Female,Two year,53.32,3155.67,Yes,Fiber optic,59,Yes,Electronic check,No,52.59,3765.05
3997,18,Male,Month-to-month,40.78,860.25,Yes,No,19,Yes,Mailed check,Yes,43.01,1168.6
3998,40,Female,One year,49.71,972.44,No,Fiber optic,19,Yes,Bank transfer,No,48.62,1330.47
3999,69,Male,Month-to-month,20.0,1273.81,No,Fiber optic,59,Yes,Credit card,Yes,21.23,1614.01
4000,50,Female,One year,110.6,1634.32,No,Fiber optic,13,Yes,Electronic check,No,116.74,2169.41
4001,32,Male,Month-to-month,20.0,0.0,No,Fiber optic,0,Yes,Bank transfer,No,0.0,0.0
4002,44,Male,Month-to-month,62.09,3012.51,Yes,DSL,44,Yes,Mailed check,No,66.94,4459.13
4003,45,Male,Month-to-month,34.66,2377.89,No,Fiber optic,68,Yes,Mailed check,Yes,34.46,3305.37
4004,52,Female,Month-to-month,43.47,1790.19,No,No,39,Yes,Mailed check,No,44.75,2048.17
4005,24,Male,One year,111.3,1942.22,No,DSL,18,Yes,Mailed check,No,102.22,2694.12
4006,53,Female,Month-to-month,76.03,1910.67,No,No,23,Yes,Electronic check,No,79.61,2153.5
4007,18,Male,Month-to-month,41.04,227.29,Yes,DSL,3,Yes,Mailed check,Yes,56.82,295.7
4008,35,Female,Month-to-month,52.31,3704.53,No,DSL,68,Yes,Electronic check,Yes,53.69,4855.74
4009,37,Female,One year,47.04,758.02,No,Fiber optic,16,Yes,Electronic check,No,44.59,1069.8
4010,54,Male,One year,68.69,904.86,No,DSL,15,Yes,Electronic check,Yes,56.55,999.53
4011,45,Male,Month-to-month,75.19,2376.83,No,Fiber optic,31,Yes,Electronic check,Yes,74.28,3446.17
4012,23,Female,Month-to-month,126.87,4524.39,No,DSL,37,Yes,Mailed check,No,119.06,6178.29
4013,30,Female,Month-to-month,20.0,586.38,No,Fiber optic,31,Yes,Electronic check,No,18.32,652.34
4014,47,Male,One year,68.96,1467.18,No,Fiber optic,21,No,Mailed check,No,66.69,1707.81
4015,43,Female,Month-to-month,60.53,3082.77,No,No,47,Yes,Credit card,Yes,64.22,3439.78
4016,36,Female,Month-to-month,98.4,2885.35,No,Fiber optic,29,Yes,Electronic check,No,96.18,4057.89
4017,37,Male,One year,80.64,1384.91,No,DSL,17,Yes,Electronic check,No,76.94,1618.08
4018,55,Female,Two year,87.71,4028.4,Yes,Fiber optic,46,Yes,Bank transfer,No,85.71,4504.71
4019,37,Male,Month-to-month,80.35,3320.95,No,No,43,Yes,Electronic check,Yes,75.48,3836.35
4020,43,Male,One year,42.04,681.23,No,Fiber optic,16,No,Mailed check,Yes,40.07,901.82
4021,77,Female,Month-to-month,106.34,116.63,No,Fiber optic,1,Yes,Electronic check,No,58.31,151.4
4022,23,Male,Two year,93.96,3191.57,Yes,Fiber optic,35,Yes,Electronic check,No,88.65,3825.11
4023,18,Male,Month-to-month,97.47,3974.89,Yes,Fiber optic,42,Yes,Credit card,Yes,92.44,5871.61
4024,56,Female,Month-to-month,107.92,6642.98,Yes,Fiber optic,62,Yes,Electronic check,Yes,105.44,9578.66
4025,34,Female,Two year,82.53,5370.96,Yes,Fiber optic,65,Yes,Electronic check,No,81.38,6583.64
4026,40,Female,Month-to-month,114.43,6476.74,Yes,DSL,57,Yes,Electronic check,Yes,111.67,8353.89
4027,33,Female,Month-to-month,81.33,3717.38,No,No,47,Yes,Electronic check,Yes,77.45,4857.61
4028,41,Female,Month-to-month,63.43,282.64,Yes,DSL,4,Yes,Electronic check,No,56.53,396.39
4029,68,Male,One year,69.8,1240.52,No,Fiber optic,17,Yes,Electronic check,No,68.92,1576.92
4030,57,Male,Month-to-month,69.28,1051.4,Yes,DSL,15,Yes,Bank transfer,No,65.71,1386.36
4031,57,Female,Two year,54.42,2882.29,Yes,Fiber optic,54,Yes,Bank transfer,No,52.41,3646.17
4032,23,Male,Month-to-month,118.96,7077.93,No,Fiber optic,59,Yes,Mailed check,No,117.97,9945.4
4033,27,Female,Month-to-month,78.89,3925.39,No,DSL,50,Yes,Bank transfer,No,76.97,5190.83
4034,18,Female,Month-to-month,72.84,4105.94,No,No,58,Yes,Credit card,No,69.59,5876.06
4035,32,Male,Month-to-month,81.65,5247.46,No,Fiber optic,63,Yes,Credit card,Yes,81.99,5885.0
4036,59,Female,One year,150.0,3035.35,Yes,Fiber optic,20,Yes,Mailed check,No,144.54,4436.84
4037,52,Female,One year,36.05,420.65,Yes,Fiber optic,12,No,Credit card,No,32.36,600.59
4038,41,Male,Month-to-month,44.65,2923.67,Yes,DSL,69,Yes,Mailed check,No,41.77,4173.24
4039,44,Female,Month-to-month,28.58,0.0,Yes,Fiber optic,2,Yes,Bank transfer,No,0.0,0.0
4040,34,Male,One year,63.02,1588.34,Yes,Fiber optic,22,Yes,Mailed check,Yes,69.06,1914.57
4041,48,Male,One year,77.37,777.55,No,Fiber optic,12,Yes,Credit card,Yes,59.81,1160.19
4042,56,Female,One year,56.04,927.55,Yes,No,17,Yes,Mailed check,No,51.53,1372.88
4043,20,Female,One year,53.81,697.87,No,DSL,13,Yes,Bank transfer,No,49.85,830.9
4044,49,Female,Month-to-month,74.27,3671.38,No,Fiber optic,49,Yes,Mailed check,Yes,73.43,4674.26
4045,58,Female,Two year,54.94,1773.07,Yes,DSL,35,No,Credit card,No,49.25,2060.98
4046,38,Female,Month-to-month,79.31,572.55,Yes,Fiber optic,7,Yes,Credit card,No,71.57,689.96
4047,55,Male,Month-to-month,103.43,2934.2,No,Fiber optic,30,Yes,Electronic check,Yes,94.65,3444.43
4048,80,Female,One year,90.31,1725.65,No,DSL,19,Yes,Mailed check,Yes,86.28,1954.08
4049,43,Female,Two year,96.43,5238.43,Yes,Fiber optic,55,Yes,Electronic check,No,93.54,6976.5
4050,50,Male,One year,102.58,1759.81,No,Fiber optic,18,No,Electronic check,No,92.62,2105.28
4051,33,Male,Month-to-month,78.48,2124.09,No,No,26,Yes,Credit card,Yes,78.67,3179.54
4052,47,Female,Month-to-month,65.24,3564.68,Yes,Fiber optic,55,Yes,Mailed check,Yes,63.66,4656.1
4053,51,Female,Month-to-month,46.83,3231.97,Yes,DSL,68,Yes,Electronic check,Yes,46.84,4019.41
4054,47,Female,Two year,58.26,2847.39,Yes,DSL,48,Yes,Bank transfer,No,58.11,4172.17
4055,29,Female,Month-to-month,54.29,1104.21,No,DSL,18,Yes,Mailed check,No,58.12,1488.8
4056,48,Female,One year,91.95,1442.33,Yes,DSL,17,Yes,Electronic check,No,80.13,1659.88
4057,66,Female,Month-to-month,80.4,2504.01,Yes,Fiber optic,30,Yes,Electronic check,Yes,80.77,3253.02
4058,51,Female,One year,90.9,1365.19,No,No,15,Yes,Mailed check,No,85.32,1742.57
4059,59,Male,Two year,35.19,1792.06,Yes,DSL,52,Yes,Electronic check,No,33.81,2519.73
4060,41,Female,Month-to-month,112.95,2821.84,No,Fiber optic,26,Yes,Electronic check,No,104.51,3887.12
4061,56,Female,Month-to-month,57.19,3492.09,No,Fiber optic,60,Yes,Electronic check,No,57.25,4359.24
4062,49,Female,One year,37.0,647.77,Yes,Fiber optic,20,Yes,Credit card,No,30.85,834.19
4063,30,Female,Month-to-month,56.82,1642.84,Yes,DSL,28,Yes,Electronic check,No,56.65,2148.04
4064,49,Male,One year,144.51,2794.02,No,No,18,Yes,Credit card,No,147.05,3545.56
4065,30,Male,One year,58.37,1148.63,No,Fiber optic,18,Yes,Bank transfer,No,60.45,1312.99
4066,35,Male,Month-to-month,60.25,199.39,No,No,1,Yes,Electronic check,No,99.7,291.54
4067,47,Male,One year,64.24,955.89,No,DSL,16,Yes,Bank transfer,No,56.23,1308.64
4068,49,Male,Month-to-month,65.54,600.6,No,Fiber optic,8,Yes,Mailed check,Yes,66.73,773.51
4069,27,Female,Two year,46.56,1840.92,Yes,Fiber optic,42,No,Credit card,No,42.81,2444.44
4070,60,Male,Month-to-month,74.3,4211.55,No,Fiber optic,57,Yes,Credit card,No,72.61,4991.8
4071,53,Male,One year,102.27,1401.34,No,DSL,12,No,Electronic check,No,107.8,1838.87
4072,34,Female,Month-to-month,79.43,98.07,Yes,No,2,Yes,Bank transfer,No,32.69,137.15
4073,21,Female,Month-to-month,36.67,1981.05,No,No,51,Yes,Electronic check,Yes,38.1,2602.05
4074,42,Male,Month-to-month,59.67,3323.72,No,DSL,54,Yes,Electronic check,No,60.43,4295.14
4075,38,Female,One year,53.45,802.38,Yes,Fiber optic,13,No,Electronic check,Yes,57.31,1031.02
4076,46,Female,Month-to-month,71.59,4956.06,No,Fiber optic,71,Yes,Bank transfer,No,68.83,6961.53
4077,39,Male,Two year,109.91,4998.63,Yes,No,45,Yes,Electronic check,No,108.67,7004.76
4078,18,Male,Month-to-month,65.53,2474.61,No,Fiber optic,38,Yes,Mailed check,No,63.45,3464.53
4079,39,Female,One year,67.36,1388.6,No,DSL,19,Yes,Credit card,No,69.43,1664.19
4080,40,Female,One year,123.33,2547.75,No,DSL,22,No,Bank transfer,No,110.77,3432.22
4081,54,Female,Month-to-month,96.29,3503.08,No,DSL,36,Yes,Credit card,No,94.68,4944.82
4082,34,Male,Month-to-month,87.22,4732.65,No,DSL,54,Yes,Electronic check,No,86.05,6269.61
4083,70,Male,Month-to-month,128.74,3792.05,No,DSL,31,Yes,Mailed check,Yes,118.5,5352.82
4084,18,Female,Month-to-month,84.69,1012.48,No,Fiber optic,13,Yes,Credit card,No,72.32,1459.76
4085,64,Male,Month-to-month,20.0,1096.98,No,Fiber optic,64,Yes,Electronic check,No,16.88,1282.99
4086,41,Male,One year,94.98,1447.04,No,Fiber optic,16,No,Bank transfer,No,85.12,1769.06
4087,57,Female,Month-to-month,22.24,566.44,Yes,Fiber optic,23,Yes,Electronic check,Yes,23.6,759.32
4088,46,Male,One year,83.56,1105.82,No,DSL,13,Yes,Bank transfer,No,78.99,1344.53
4089,62,Female,Two year,20.0,956.94,Yes,Fiber optic,47,Yes,Bank transfer,No,19.94,1412.97
4090,39,Female,Month-to-month,55.99,287.99,No,Fiber optic,7,Yes,Credit card,No,36.0,339.15
4091,28,Male,One year,59.09,1471.03,No,Fiber optic,23,Yes,Mailed check,Yes,61.29,1828.17
4092,66,Female,Month-to-month,46.9,2952.59,No,Fiber optic,63,Yes,Credit card,Yes,46.13,4422.16
4093,43,Male,Two year,59.53,3337.3,Yes,DSL,56,Yes,Electronic check,No,58.55,3923.57
4094,48,Female,Month-to-month,100.98,2113.58,No,Fiber optic,20,Yes,Mailed check,No,100.65,2704.38
4095,63,Male,One year,48.58,678.17,No,No,16,Yes,Mailed check,No,39.89,831.1
4096,29,Male,Two year,86.35,5117.75,Yes,Fiber optic,59,Yes,Mailed check,No,85.3,7287.27
4097,53,Female,Month-to-month,41.03,1806.66,No,DSL,43,Yes,Mailed check,No,41.06,2207.12
4098,36,Male,One year,64.32,1167.43,Yes,No,19,Yes,Credit card,No,58.37,1359.55
4099,43,Female,Month-to-month,79.72,4130.71,No,DSL,51,Yes,Electronic check,No,79.44,6085.59
4100,46,Male,Month-to-month,40.1,448.75,No,Fiber optic,10,Yes,Electronic check,No,40.8,550.6
4101,22,Male,One year,30.65,449.61,No,DSL,15,No,Credit card,No,28.1,627.97
4102,33,Female,Month-to-month,84.76,834.35,No,No,10,Yes,Mailed check,Yes,75.85,1014.76
4103,65,Male,One year,103.69,1504.05,No,Fiber optic,14,Yes,Mailed check,No,100.27,1761.89
4104,58,Male,Month-to-month,67.63,2919.23,No,Fiber optic,42,Yes,Electronic check,Yes,67.89,4148.12
4105,44,Female,Two year,56.28,3833.37,Yes,Fiber optic,68,Yes,Electronic check,No,55.56,4301.94
4106,48,Female,Month-to-month,74.67,4069.54,Yes,Fiber optic,53,Yes,Electronic check,No,75.36,5016.89
4107,40,Female,Month-to-month,71.66,2072.46,Yes,DSL,28,Yes,Electronic check,Yes,71.46,2926.38
4108,65,Female,Month-to-month,77.29,1366.9,Yes,Fiber optic,20,Yes,Bank transfer,Yes,65.09,1783.6
4109,41,Male,Month-to-month,20.0,419.51,No,Fiber optic,28,Yes,Bank transfer,Yes,14.47,577.17
4110,48,Female,Month-to-month,37.93,421.64,No,Fiber optic,8,Yes,Credit card,Yes,46.85,475.07
4111,62,Male,Month-to-month,44.64,2653.91,Yes,DSL,60,Yes,Electronic check,No,43.51,3715.27
4112,33,Female,Month-to-month,74.53,4562.51,No,DSL,61,Yes,Electronic check,No,73.59,5332.55
4113,68,Male,Month-to-month,75.58,5404.27,No,Fiber optic,70,Yes,Mailed check,Yes,76.12,7692.88
4114,22,Female,Month-to-month,89.09,355.7,No,Fiber optic,4,Yes,Electronic check,No,71.14,471.54
4115,69,Female,Month-to-month,77.73,1091.91,No,DSL,14,Yes,Credit card,Yes,72.79,1523.94
4116,39,Female,Month-to-month,30.98,1647.89,Yes,DSL,56,Yes,Mailed check,No,28.91,1952.97
4117,41,Female,Two year,113.41,7181.84,Yes,Fiber optic,63,No,Credit card,No,112.22,9035.97
4118,18,Female,Month-to-month,108.16,2113.64,No,DSL,19,Yes,Electronic check,No,105.68,3003.12
4119,38,Female,Month-to-month,32.25,38.97,No,Fiber optic,3,Yes,Electronic check,Yes,9.74,57.07
4120,29,Male,Month-to-month,79.98,4306.76,No,Fiber optic,55,Yes,Electronic check,Yes,76.91,5127.75
4121,35,Male,Two year,52.14,3860.1,Yes,Fiber optic,69,Yes,Electronic check,No,55.14,5471.14
4122,42,Male,Month-to-month,74.17,2883.18,No,No,39,Yes,Bank transfer,No,72.08,3296.69
4123,59,Male,One year,101.6,1557.22,No,DSL,16,No,Credit card,Yes,91.6,1978.14
4124,48,Female,Month-to-month,133.9,9042.17,Yes,No,67,Yes,Electronic check,No,132.97,13341.61
4125,49,Female,Month-to-month,92.54,1938.23,Yes,Fiber optic,21,Yes,Electronic check,No,88.1,2864.8
4126,28,Female,One year,78.85,1310.69,No,Fiber optic,18,Yes,Electronic check,No,68.98,1597.3
4127,31,Female,Month-to-month,59.81,4055.26,Yes,No,67,Yes,Mailed check,No,59.64,4773.72
4128,71,Female,Month-to-month,75.46,442.94,Yes,Fiber optic,7,Yes,Mailed check,No,55.37,513.72
4129,33,Male,One year,110.79,1597.96,Yes,No,13,Yes,Bank transfer,No,114.14,2065.12
4130,69,Male,One year,68.66,873.36,No,Fiber optic,12,No,Bank transfer,No,67.18,992.86
4131,41,Male,Two year,43.42,1665.56,Yes,Fiber optic,39,Yes,Mailed check,No,41.64,2069.86
4132,45,Male,One year,21.41,481.94,Yes,Fiber optic,22,Yes,Mailed check,No,20.95,533.41
4133,61,Female,One year,85.39,1456.59,No,DSL,16,Yes,Credit card,No,85.68,1753.39
4134,64,Female,One year,77.42,1412.13,No,No,18,Yes,Electronic check,Yes,74.32,2061.87
4135,43,Female,Month-to-month,50.62,262.83,No,Fiber optic,1,Yes,Electronic check,No,131.42,336.11
4136,39,Female,One year,100.78,2028.41,No,Fiber optic,19,Yes,Electronic check,No,101.42,2291.09
4137,44,Female,One year,57.35,1310.39,No,No,22,Yes,Electronic check,No,56.97,1780.47
4138,50,Male,Month-to-month,65.96,2083.0,No,No,33,Yes,Electronic check,Yes,61.26,3087.54
4139,58,Female,Month-to-month,69.5,4363.82,No,DSL,63,Yes,Electronic check,Yes,68.18,5609.09
4140,45,Male,Month-to-month,59.47,4032.47,No,Fiber optic,67,Yes,Electronic check,No,59.3,5442.69
4141,54,Male,One year,77.08,1382.16,Yes,Fiber optic,19,Yes,Bank transfer,No,69.11,2028.68
4142,69,Male,Month-to-month,104.55,5252.07,No,Fiber optic,49,Yes,Mailed check,No,105.04,6657.73
4143,50,Male,Two year,35.73,795.72,Yes,No,25,Yes,Electronic check,No,30.6,1086.83
4144,49,Male,Month-to-month,84.66,698.18,No,No,9,Yes,Bank transfer,No,69.82,891.07
4145,22,Male,One year,75.16,1522.23,No,Fiber optic,21,No,Bank transfer,Yes,69.19,2260.29
4146,18,Female,Month-to-month,74.61,1044.35,Yes,Fiber optic,13,Yes,Electronic check,Yes,74.6,1359.24
4147,50,Female,One year,96.16,1842.61,Yes,Fiber optic,20,Yes,Credit card,No,87.74,2679.64
4148,43,Male,One year,71.48,1392.54,No,Fiber optic,22,Yes,Electronic check,Yes,60.55,1814.31
4149,37,Male,One year,84.41,1965.76,No,DSL,22,No,Bank transfer,No,85.47,2687.88
4150,48,Female,One year,91.48,2059.51,No,Fiber optic,23,Yes,Credit card,No,85.81,2583.56
4151,44,Male,Two year,54.87,1594.09,Yes,DSL,31,No,Bank transfer,No,49.82,2338.56
4152,61,Female,Month-to-month,78.98,1188.12,No,Fiber optic,16,Yes,Bank transfer,Yes,69.89,1614.39
4153,46,Female,Month-to-month,62.48,3982.73,No,Fiber optic,61,Yes,Credit card,No,64.24,4412.73
4154,33,Male,One year,66.02,726.53,Yes,DSL,12,No,Electronic check,No,55.89,803.73
4155,59,Male,Month-to-month,60.34,3125.25,No,Fiber optic,52,Yes,Electronic check,Yes,58.97,4283.06
4156,41,Male,Month-to-month,84.13,2563.41,No,DSL,31,Yes,Bank transfer,No,80.11,2936.92
4157,52,Male,Month-to-month,72.45,3789.0,No,Fiber optic,54,Yes,Credit card,No,68.89,5253.32
4158,37,Male,Month-to-month,81.84,1644.29,No,Fiber optic,21,Yes,Bank transfer,No,74.74,2020.52
4159,35,Female,Month-to-month,69.47,2440.44,No,Fiber optic,37,Yes,Credit card,Yes,64.22,3210.57
4160,46,Male,One year,21.88,489.36,No,Fiber optic,18,Yes,Electronic check,No,25.76,572.44
4161,45,Female,Month-to-month,70.94,4621.26,Yes,Fiber optic,65,Yes,Credit card,No,70.02,5538.52
4162,52,Female,Month-to-month,71.91,3412.14,Yes,DSL,44,Yes,Credit card,No,75.83,4349.68
4163,40,Male,Month-to-month,77.28,470.05,No,Fiber optic,7,Yes,Mailed check,No,58.76,642.18
4164,18,Male,Two year,52.19,1792.89,Yes,Fiber optic,36,No,Credit card,No,48.46,2083.86
4165,38,Male,Two year,34.14,1962.58,Yes,Fiber optic,53,No,Electronic check,No,36.34,2379.65
4166,56,Male,One year,88.74,1969.3,No,DSL,21,Yes,Credit card,No,89.51,2329.26
4167,40,Female,Month-to-month,61.79,2757.32,No,DSL,44,Yes,Credit card,No,61.27,3984.51
4168,41,Male,Two year,75.14,1691.93,Yes,DSL,24,Yes,Electronic check,No,67.68,2299.67
4169,59,Female,One year,61.56,1344.07,Yes,Fiber optic,19,Yes,Mailed check,No,67.2,1730.35
4170,34,Male,One year,69.82,1179.7,No,Fiber optic,17,Yes,Mailed check,No,65.54,1744.51
4171,21,Male,One year,56.52,1143.88,No,Fiber optic,21,Yes,Electronic check,No,51.99,1594.95
4172,42,Female,Month-to-month,40.96,1302.06,No,Fiber optic,29,Yes,Electronic check,No,43.4,1917.8
4173,37,Female,Month-to-month,84.21,4292.58,No,No,51,Yes,Electronic check,No,82.55,5747.92
4174,30,Male,Month-to-month,51.91,869.65,Yes,Fiber optic,19,Yes,Mailed check,Yes,43.48,1004.64
4175,42,Male,Month-to-month,74.92,2626.18,No,Fiber optic,35,Yes,Mailed check,Yes,72.95,3598.31
4176,52,Female,One year,82.31,1815.08,No,DSL,23,Yes,Credit card,Yes,75.63,2142.88
4177,44,Male,Two year,52.4,1532.91,Yes,Fiber optic,35,Yes,Electronic check,No,42.58,1898.34
4178,49,Male,One year,33.88,420.08,No,Fiber optic,15,Yes,Bank transfer,No,26.26,547.72
4179,72,Female,Month-to-month,142.78,6943.57,Yes,Fiber optic,49,Yes,Electronic check,No,138.87,8075.0
4180,39,Male,Month-to-month,54.17,2809.45,Yes,No,54,Yes,Bank transfer,No,51.08,3113.74
4181,49,Female,Month-to-month,88.7,5202.27,No,Fiber optic,58,Yes,Credit card,No,88.17,6403.13
4182,37,Female,Month-to-month,128.18,5177.8,Yes,No,41,Yes,Electronic check,No,123.28,7402.83
4183,32,Female,Month-to-month,93.7,141.54,Yes,DSL,1,Yes,Electronic check,Yes,70.77,156.56
4184,36,Female,One year,60.99,974.43,No,Fiber optic,18,Yes,Bank transfer,No,51.29,1114.53
4185,37,Female,Month-to-month,67.99,158.91,Yes,Fiber optic,1,Yes,Electronic check,No,79.45,226.09
4186,50,Female,Two year,45.02,3113.92,Yes,Fiber optic,72,Yes,Mailed check,Yes,42.66,3806.27
4187,80,Female,Month-to-month,96.45,0.0,No,Fiber optic,0,Yes,Electronic check,No,0.0,0.0
4188,34,Male,One year,86.99,1341.56,No,Fiber optic,14,No,Electronic check,No,89.44,1679.76
4189,38,Male,Month-to-month,54.57,3679.55,No,Fiber optic,69,Yes,Bank transfer,Yes,52.56,5220.11
4190,44,Female,Month-to-month,38.73,989.12,No,DSL,21,Yes,Credit card,No,44.96,1190.43
4191,50,Female,One year,30.36,451.18,Yes,DSL,13,No,Mailed check,No,32.23,507.45
4192,48,Male,One year,99.6,1772.15,Yes,DSL,17,Yes,Electronic check,No,98.45,2574.26
4193,64,Female,Month-to-month,73.61,5183.72,Yes,DSL,69,Yes,Electronic check,No,74.05,7624.83
4194,18,Male,Month-to-month,76.45,164.17,No,DSL,2,Yes,Credit card,Yes,54.72,227.08
